Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00        5     0.00     0.00  domain::updateTriangleArr()
  0.00      0.00     0.00        5     0.00     0.00  domain::processDelaunayMPI(int)
  0.00      0.00     0.00        5     0.00     0.00  domain::generateIntersection()
  0.00      0.00     0.00        5     0.00     0.00  domain::storeActiveParitions(int*, int, unsigned int)
  0.00      0.00     0.00        5     0.00     0.00  domain::collectStoreTriangleIds()
  0.00      0.00     0.00        5     0.00     0.00  domain::storeActiveParitionInfo(int, int*, int*, int*)
  0.00      0.00     0.00        5     0.00     0.00  domain::generateActivePartitions()
  0.00      0.00     0.00        5     0.00     0.00  domain::updateConflictPartitions()
  0.00      0.00     0.00        5     0.00     0.00  domain::generateConflictPartitions()
  0.00      0.00     0.00        5     0.00     0.00  std::string __gnu_cxx::__to_xstring<std::string, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...)
  0.00      0.00     0.00        5     0.00     0.00  bool __gnu_cxx::__is_null_pointer<char>(char*)
  0.00      0.00     0.00        5     0.00     0.00  std::set<int, std::less<int>, std::allocator<int> >::begin() const
  0.00      0.00     0.00        5     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::begin() const
  0.00      0.00     0.00        5     0.00     0.00  char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&)
  0.00      0.00     0.00        5     0.00     0.00  char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag)
  0.00      0.00     0.00        5     0.00     0.00  char* std::string::_S_construct_aux<char*>(char*, char*, std::allocator<char> const&, std::__false_type)
  0.00      0.00     0.00        5     0.00     0.00  std::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*>(char*, char*, std::allocator<char> const&)
  0.00      0.00     0.00        5     0.00     0.00  std::_Rb_tree_const_iterator<int>::_Rb_tree_const_iterator()
  0.00      0.00     0.00        5     0.00     0.00  std::set<int, std::less<int>, std::allocator<int> >::clear()
  0.00      0.00     0.00        5     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_leftmost()
  0.00      0.00     0.00        5     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_rightmost()
  0.00      0.00     0.00        5     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::begin()
  0.00      0.00     0.00        5     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::clear()
  0.00      0.00     0.00        5     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_root()
  0.00      0.00     0.00        5     0.00     0.00  std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag)
  0.00      0.00     0.00        5     0.00     0.00  std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&)
  0.00      0.00     0.00        5     0.00     0.00  std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*)
  0.00      0.00     0.00        5     0.00     0.00  std::to_string(int)
  0.00      0.00     0.00        5     0.00     0.00  std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  0.00      0.00     0.00        4     0.00     0.00  std::list<unsigned int, std::allocator<unsigned int> >::erase(std::_List_iterator<unsigned int>, std::_List_iterator<unsigned int>)
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I__Z13createNewNodeP4edge
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN11boundingBoxC2E5pointS0_
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN4edgeC2ERK5pointS2_
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN5pointC2Eddy
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN6domainC2EddddSs
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN9gridBoundC2E11gridElementS0_
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN9partitionC2Ev
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I_main
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I_max
  0.00      0.00     0.00        1     0.00     0.00  removeLinkList(triangleNode*&)
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  size(triangleNode*)
  0.00      0.00     0.00        1     0.00     0.00  boundingBox::setLowPoint(point)
  0.00      0.00     0.00        1     0.00     0.00  boundingBox::setHighPoint(point)
  0.00      0.00     0.00        1     0.00     0.00  boundingBox::boundingBox()
  0.00      0.00     0.00        1     0.00     0.00  domain::loadInitPoints()
  0.00      0.00     0.00        1     0.00     0.00  domain::initTriangulate()
  0.00      0.00     0.00        1     0.00     0.00  domain::storeAllTriangles()
  0.00      0.00     0.00        1     0.00     0.00  domain::triangleTransform()
  0.00      0.00     0.00        1     0.00     0.00  domain::loadExtensionPoints()
  0.00      0.00     0.00        1     0.00     0.00  domain::readPointPartFileInfo()
  0.00      0.00     0.00        1     0.00     0.00  domain::unDeliveredTriangleNum()
  0.00      0.00     0.00        1     0.00     0.00  domain::domain(double, double, double, double, std::string)
  0.00      0.00     0.00        1     0.00     0.00  domain::~domain()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::~new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::_Rb_tree_node<int> >::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::_Rb_tree_node<int> >::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::set<int, std::less<int>, std::allocator<int> >::set()
  0.00      0.00     0.00        1     0.00     0.00  std::set<int, std::less<int>, std::allocator<int> >::~set()
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::_M_initialize()
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_Rb_tree()
  0.00      0.00     0.00        1     0.00     0.00  std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::~_Rb_tree()
  0.00      0.00     0.00        1     0.00     0.00  std::operator|(std::_Ios_Openmode, std::_Ios_Openmode)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2015 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) no time propagated

index % time    self  children    called     name
                0.00    0.00     652/393560      domain::initTriangulate() [273]
                0.00    0.00    3903/393560      domain::updateTriangleArr() [219]
                0.00    0.00    5762/393560      boundingBox::boundingBox(point, point) [125]
                0.00    0.00    6560/393560      triangle::outCode(point, point, point) [103]
                0.00    0.00   11341/393560      triangle::intersect(boundingBox) [104]
                0.00    0.00   23846/393560      boundingBox::boundingBox(boundingBox const&) [49]
                0.00    0.00   31704/393560      boundingBox::getHighPoint() [22]
                0.00    0.00   36712/393560      boundingBox::getLowPoint() [21]
                0.00    0.00  106650/393560      domain::basicTriangulate(point) [152]
                0.00    0.00  166430/393560      edge::operator==(edge const&) [13]
[8]      0.0    0.00    0.00  393560         point::point(point const&) [8]
-----------------------------------------------
                0.00    0.00      15/188663      domain::generateIntersection() [221]
                0.00    0.00     320/188663      domain::partIndex(point) [153]
                0.00    0.00     759/188663      triangle::intersect(boundingBox) [104]
                0.00    0.00    3612/188663      domain::storeActiveParitions(int*, int, unsigned int) [222]
                0.00    0.00    5762/188663      domain::boundingGrid(boundingBox) [126]
                0.00    0.00    5994/188663      triangle::colinear() [139]
                0.00    0.00    6004/188663      triangle::distance(point, point) [145]
                0.00    0.00    8281/188663      domain::mapHigh(boundingBox, double, double) [128]
                0.00    0.00    9840/188663      triangle::outCode(point, point, point) [103]
                0.00    0.00   16886/188663      domain::mapLow(boundingBox, double, double) [127]
                0.00    0.00   24540/188663      triangle::computeCenterRadius() [65]
                0.00    0.00  106650/188663      triangle::circumCircleContains(point) [12]
[9]      0.0    0.00    0.00  188663         point::getY() [9]
-----------------------------------------------
                0.00    0.00      15/188581      domain::generateIntersection() [221]
                0.00    0.00     320/188581      domain::partIndex(point) [153]
                0.00    0.00     709/188581      triangle::intersect(boundingBox) [104]
                0.00    0.00    3612/188581      domain::storeActiveParitions(int*, int, unsigned int) [222]
                0.00    0.00    5762/188581      domain::boundingGrid(boundingBox) [126]
                0.00    0.00    5994/188581      triangle::colinear() [139]
                0.00    0.00    6004/188581      triangle::distance(point, point) [145]
                0.00    0.00    8241/188581      domain::mapHigh(boundingBox, double, double) [128]
                0.00    0.00    9840/188581      triangle::outCode(point, point, point) [103]
                0.00    0.00   16894/188581      domain::mapLow(boundingBox, double, double) [127]
                0.00    0.00   24540/188581      triangle::computeCenterRadius() [65]
                0.00    0.00  106650/188581      triangle::circumCircleContains(point) [12]
[10]     0.0    0.00    0.00  188581         point::getX() [10]
-----------------------------------------------
                0.00    0.00  166430/166430      edge::operator==(edge const&) [13]
[11]     0.0    0.00    0.00  166430         point::operator==(point) [11]
-----------------------------------------------
                0.00    0.00  106650/106650      domain::basicTriangulate(point) [152]
[12]     0.0    0.00    0.00  106650         triangle::circumCircleContains(point) [12]
                0.00    0.00  106650/188581      point::getX() [10]
                0.00    0.00  106650/188663      point::getY() [9]
-----------------------------------------------
                0.00    0.00   71916/71916       domain::basicTriangulate(point) [152]
[13]     0.0    0.00    0.00   71916         edge::operator==(edge const&) [13]
                0.00    0.00  166430/393560      point::point(point const&) [8]
                0.00    0.00  166430/166430      point::operator==(point) [11]
-----------------------------------------------
                0.00    0.00   11166/62958       void std::list<unsigned int, std::allocator<unsigned int> >::emplace_back<unsigned int const&>(unsigned int const&) [52]
                0.00    0.00   12948/62958       void std::list<unsigned int, std::allocator<unsigned int> >::_M_insert<unsigned int const&>(std::_List_iterator<unsigned int>, unsigned int const&) [47]
                0.00    0.00   12948/62958       std::_List_node<unsigned int>* std::list<unsigned int, std::allocator<unsigned int> >::_M_create_node<unsigned int const&>(unsigned int const&) [46]
                0.00    0.00   12948/62958       void __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::construct<std::_List_node<unsigned int>, unsigned int const&>(std::_List_node<unsigned int>*, unsigned int const&) [44]
